#          k/h    axion          baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_axion        v_b            v_b-v_a     
   0.599894E-04   0.242515E+06   0.242515E+06   0.323305E+06   0.323299E+06   0.000000E+00   0.242515E+06   0.242515E+06   0.252166E+06   0.604566E+00   0.241402E+06   0.241402E+06   0.223937E+01
   0.662346E-04   0.242515E+06   0.242514E+06   0.323293E+06   0.323286E+06   0.000000E+00   0.242514E+06   0.242514E+06   0.252165E+06   0.604564E+00   0.241401E+06   0.241401E+06   0.247249E+01
   0.731301E-04   0.242514E+06   0.242513E+06   0.323279E+06   0.323271E+06   0.000000E+00   0.242514E+06   0.242514E+06   0.252164E+06   0.604562E+00   0.241401E+06   0.241400E+06   0.272989E+01
   0.807433E-04   0.242513E+06   0.242513E+06   0.323262E+06   0.323252E+06   0.000000E+00   0.242513E+06   0.242513E+06   0.252163E+06   0.604558E+00   0.241400E+06   0.241400E+06   0.301407E+01
   0.891492E-04   0.242512E+06   0.242512E+06   0.323242E+06   0.323229E+06   0.000000E+00   0.242512E+06   0.242512E+06   0.252162E+06   0.604554E+00   0.241399E+06   0.241399E+06   0.332784E+01
   0.984302E-04   0.242511E+06   0.242510E+06   0.323217E+06   0.323201E+06   0.000000E+00   0.242511E+06   0.242511E+06   0.252160E+06   0.604550E+00   0.241398E+06   0.241398E+06   0.367426E+01
   0.108677E-03   0.242510E+06   0.242509E+06   0.323186E+06   0.323167E+06   0.000000E+00   0.242510E+06   0.242510E+06   0.252157E+06   0.604544E+00   0.241396E+06   0.241396E+06   0.405674E+01
   0.119991E-03   0.242508E+06   0.242507E+06   0.323149E+06   0.323126E+06   0.000000E+00   0.242508E+06   0.242508E+06   0.252155E+06   0.604537E+00   0.241395E+06   0.241395E+06   0.447903E+01
   0.132483E-03   0.242506E+06   0.242505E+06   0.323103E+06   0.323075E+06   0.000000E+00   0.242506E+06   0.242506E+06   0.252151E+06   0.604528E+00   0.241393E+06   0.241392E+06   0.494527E+01
   0.146275E-03   0.242504E+06   0.242502E+06   0.323048E+06   0.323014E+06   0.000000E+00   0.242504E+06   0.242504E+06   0.252147E+06   0.604517E+00   0.241390E+06   0.241390E+06   0.546003E+01
   0.161503E-03   0.242501E+06   0.242499E+06   0.322980E+06   0.322939E+06   0.000000E+00   0.242500E+06   0.242500E+06   0.252142E+06   0.604504E+00   0.241387E+06   0.241387E+06   0.602835E+01
   0.178317E-03   0.242497E+06   0.242495E+06   0.322898E+06   0.322848E+06   0.000000E+00   0.242497E+06   0.242497E+06   0.252135E+06   0.604489E+00   0.241384E+06   0.241383E+06   0.665580E+01
   0.196881E-03   0.242493E+06   0.242490E+06   0.322798E+06   0.322736E+06   0.000000E+00   0.242492E+06   0.242492E+06   0.252128E+06   0.604470E+00   0.241380E+06   0.241379E+06   0.734853E+01
   0.217377E-03   0.242488E+06   0.242484E+06   0.322676E+06   0.322600E+06   0.000000E+00   0.242487E+06   0.242487E+06   0.252119E+06   0.604446E+00   0.241374E+06   0.241373E+06   0.811331E+01
   0.240007E-03   0.242481E+06   0.242476E+06   0.322527E+06   0.322435E+06   0.000000E+00   0.242480E+06   0.242480E+06   0.252107E+06   0.604418E+00   0.241368E+06   0.241366E+06   0.895763E+01
   0.264994E-03   0.242473E+06   0.242467E+06   0.322345E+06   0.322234E+06   0.000000E+00   0.242472E+06   0.242472E+06   0.252093E+06   0.604383E+00   0.241360E+06   0.241358E+06   0.988973E+01
   0.292581E-03   0.242463E+06   0.242456E+06   0.322124E+06   0.321988E+06   0.000000E+00   0.242462E+06   0.242462E+06   0.252077E+06   0.604341E+00   0.241350E+06   0.241348E+06   0.109187E+02
   0.323040E-03   0.242452E+06   0.242443E+06   0.321854E+06   0.321689E+06   0.000000E+00   0.242450E+06   0.242450E+06   0.252056E+06   0.604289E+00   0.241338E+06   0.241336E+06   0.120546E+02
   0.356671E-03   0.242437E+06   0.242426E+06   0.321526E+06   0.321325E+06   0.000000E+00   0.242435E+06   0.242435E+06   0.252031E+06   0.604227E+00   0.241324E+06   0.241321E+06   0.133085E+02
   0.393802E-03   0.242420E+06   0.242407E+06   0.321127E+06   0.320881E+06   0.000000E+00   0.242417E+06   0.242417E+06   0.252001E+06   0.604150E+00   0.241306E+06   0.241303E+06   0.146925E+02
   0.434800E-03   0.242398E+06   0.242382E+06   0.320640E+06   0.320341E+06   0.000000E+00   0.242396E+06   0.242396E+06   0.251964E+06   0.604057E+00   0.241285E+06   0.241281E+06   0.162202E+02
   0.480065E-03   0.242372E+06   0.242353E+06   0.320048E+06   0.319684E+06   0.000000E+00   0.242369E+06   0.242369E+06   0.251919E+06   0.603944E+00   0.241259E+06   0.241254E+06   0.179062E+02
   0.530042E-03   0.242340E+06   0.242317E+06   0.319327E+06   0.318885E+06   0.000000E+00   0.242336E+06   0.242336E+06   0.251864E+06   0.603806E+00   0.241227E+06   0.241222E+06   0.197668E+02
   0.585223E-03   0.242302E+06   0.242273E+06   0.318450E+06   0.317913E+06   0.000000E+00   0.242297E+06   0.242297E+06   0.251797E+06   0.603637E+00   0.241189E+06   0.241182E+06   0.218199E+02
   0.646148E-03   0.242254E+06   0.242220E+06   0.317384E+06   0.316732E+06   0.000000E+00   0.242249E+06   0.242249E+06   0.251715E+06   0.603433E+00   0.241142E+06   0.241133E+06   0.240851E+02
   0.713416E-03   0.242197E+06   0.242155E+06   0.316088E+06   0.315297E+06   0.000000E+00   0.242190E+06   0.242190E+06   0.251616E+06   0.603184E+00   0.241084E+06   0.241074E+06   0.265839E+02
   0.787687E-03   0.242127E+06   0.242075E+06   0.314515E+06   0.313556E+06   0.000000E+00   0.242119E+06   0.242119E+06   0.251496E+06   0.602880E+00   0.241015E+06   0.241002E+06   0.293400E+02
   0.869690E-03   0.242042E+06   0.241979E+06   0.312607E+06   0.311445E+06   0.000000E+00   0.242032E+06   0.242032E+06   0.251350E+06   0.602512E+00   0.240930E+06   0.240914E+06   0.323789E+02
   0.960229E-03   0.241938E+06   0.241862E+06   0.310294E+06   0.308890E+06   0.000000E+00   0.241926E+06   0.241926E+06   0.251172E+06   0.602064E+00   0.240826E+06   0.240807E+06   0.357290E+02
   0.106020E-02   0.241812E+06   0.241719E+06   0.307494E+06   0.305800E+06   0.000000E+00   0.241797E+06   0.241797E+06   0.250956E+06   0.601520E+00   0.240700E+06   0.240677E+06   0.394207E+02
   0.117057E-02   0.241659E+06   0.241545E+06   0.304111E+06   0.302071E+06   0.000000E+00   0.241640E+06   0.241640E+06   0.250694E+06   0.600859E+00   0.240547E+06   0.240519E+06   0.434871E+02
   0.129243E-02   0.241473E+06   0.241334E+06   0.300030E+06   0.297580E+06   0.000000E+00   0.241450E+06   0.241450E+06   0.250377E+06   0.600059E+00   0.240360E+06   0.240326E+06   0.479642E+02
   0.142698E-02   0.241247E+06   0.241078E+06   0.295120E+06   0.292188E+06   0.000000E+00   0.241219E+06   0.241219E+06   0.249993E+06   0.599090E+00   0.240134E+06   0.240092E+06   0.528902E+02
   0.157554E-02   0.240972E+06   0.240766E+06   0.289229E+06   0.285734E+06   0.000000E+00   0.240938E+06   0.240938E+06   0.249530E+06   0.597918E+00   0.239859E+06   0.239808E+06   0.583063E+02
   0.173956E-02   0.240639E+06   0.240388E+06   0.282185E+06   0.278040E+06   0.000000E+00   0.240598E+06   0.240598E+06   0.248971E+06   0.596504E+00   0.239524E+06   0.239463E+06   0.642558E+02
   0.192066E-02   0.240236E+06   0.239931E+06   0.273800E+06   0.268914E+06   0.000000E+00   0.240186E+06   0.240186E+06   0.248300E+06   0.594801E+00   0.239119E+06   0.239044E+06   0.707843E+02
   0.212061E-02   0.239749E+06   0.239377E+06   0.263871E+06   0.258157E+06   0.000000E+00   0.239688E+06   0.239688E+06   0.247495E+06   0.592755E+00   0.238628E+06   0.238537E+06   0.779389E+02
   0.234138E-02   0.239161E+06   0.238707E+06   0.252191E+06   0.245572E+06   0.000000E+00   0.239086E+06   0.239086E+06   0.246534E+06   0.590305E+00   0.238034E+06   0.237923E+06   0.857674E+02
   0.258513E-02   0.238452E+06   0.237900E+06   0.238561E+06   0.230984E+06   0.000000E+00   0.238361E+06   0.238361E+06   0.245390E+06   0.587383E+00   0.237317E+06   0.237182E+06   0.943176E+02
   0.285426E-02   0.237600E+06   0.236928E+06   0.222815E+06   0.214268E+06   0.000000E+00   0.237490E+06   0.237490E+06   0.244037E+06   0.583914E+00   0.236453E+06   0.236289E+06   0.103636E+03
   0.315140E-02   0.236579E+06   0.235762E+06   0.204848E+06   0.195387E+06   0.000000E+00   0.236445E+06   0.236445E+06   0.242445E+06   0.579817E+00   0.235413E+06   0.235215E+06   0.113764E+03
   0.347948E-02   0.235361E+06   0.234368E+06   0.184661E+06   0.174436E+06   0.000000E+00   0.235198E+06   0.235198E+06   0.240586E+06   0.575010E+00   0.234167E+06   0.233927E+06   0.124741E+03
   0.384172E-02   0.233913E+06   0.232706E+06   0.162418E+06   0.151700E+06   0.000000E+00   0.233714E+06   0.233714E+06   0.238432E+06   0.569415E+00   0.232679E+06   0.232389E+06   0.136596E+03
   0.424166E-02   0.232200E+06   0.230734E+06   0.138504E+06   0.127712E+06   0.000000E+00   0.231959E+06   0.231959E+06   0.235962E+06   0.562961E+00   0.230909E+06   0.230559E+06   0.149347E+03
   0.468324E-02   0.230185E+06   0.228406E+06   0.113587E+06   0.103294E+06   0.000000E+00   0.229893E+06   0.229893E+06   0.233158E+06   0.555594E+00   0.228816E+06   0.228394E+06   0.163002E+03
   0.517080E-02   0.227832E+06   0.225676E+06   0.886631E+05   0.795613E+05   0.000000E+00   0.227478E+06   0.227478E+06   0.230014E+06   0.547286E+00   0.226356E+06   0.225848E+06   0.177554E+03
   0.570911E-02   0.225106E+06   0.222495E+06   0.650403E+05   0.578500E+05   0.000000E+00   0.224677E+06   0.224677E+06   0.226530E+06   0.538042E+00   0.223486E+06   0.222877E+06   0.192978E+03
   0.630346E-02   0.221974E+06   0.218816E+06   0.442416E+05   0.395381E+05   0.000000E+00   0.221455E+06   0.221455E+06   0.222718E+06   0.527901E+00   0.220167E+06   0.219439E+06   0.209236E+03
   0.695969E-02   0.218410E+06   0.214598E+06   0.277671E+05   0.257359E+05   0.000000E+00   0.217784E+06   0.217784E+06   0.218588E+06   0.516934E+00   0.216369E+06   0.215500E+06   0.226277E+03
   0.768423E-02   0.214397E+06   0.209804E+06   0.167089E+05   0.168889E+05   0.000000E+00   0.213642E+06   0.213642E+06   0.214143E+06   0.505226E+00   0.212073E+06   0.211037E+06   0.244036E+03
   0.848421E-02   0.209924E+06   0.204402E+06   0.112704E+05   0.124316E+05   0.000000E+00   0.209017E+06   0.209017E+06   0.209367E+06   0.492845E+00   0.207274E+06   0.206044E+06   0.262436E+03
   0.936746E-02   0.204990E+06   0.198367E+06   0.103752E+05   0.107482E+05   0.000000E+00   0.203901E+06   0.203901E+06   0.204216E+06   0.479805E+00   0.201981E+06   0.200525E+06   0.281380E+03
   0.103427E-01   0.199594E+06   0.191678E+06   0.116830E+05   0.970485E+04   0.000000E+00   0.198293E+06   0.198293E+06   0.198618E+06   0.466034E+00   0.196216E+06   0.194498E+06   0.300727E+03
   0.114194E-01   0.193740E+06   0.184312E+06   0.123442E+05   0.776085E+04   0.000000E+00   0.192191E+06   0.192191E+06   0.192503E+06   0.451378E+00   0.190001E+06   0.187981E+06   0.320257E+03
   0.126082E-01   0.187425E+06   0.176246E+06   0.104770E+05   0.503901E+04   0.000000E+00   0.185588E+06   0.185588E+06   0.185835E+06   0.435655E+00   0.183350E+06   0.180985E+06   0.339626E+03
   0.139208E-01   0.180645E+06   0.167457E+06   0.655468E+04   0.317884E+04   0.000000E+00   0.178478E+06   0.178478E+06   0.178632E+06   0.418737E+00   0.176258E+06   0.173502E+06   0.358324E+03
   0.153701E-01   0.173394E+06   0.157935E+06   0.317386E+04   0.339384E+04   0.000000E+00   0.170853E+06   0.170853E+06   0.170951E+06   0.400616E+00   0.168706E+06   0.165517E+06   0.375649E+03
   0.169702E-01   0.165876E+06   0.147891E+06   0.244924E+04   0.345237E+04   0.000000E+00   0.162920E+06   0.162920E+06   0.163005E+06   0.381833E+00   0.160982E+06   0.157319E+06   0.390741E+03
   0.187369E-01   0.157749E+06   0.137016E+06   0.325587E+04   0.268391E+04   0.000000E+00   0.154342E+06   0.154342E+06   0.154432E+06   0.361599E+00   0.152520E+06   0.148354E+06   0.402528E+03
   0.206875E-01   0.149197E+06   0.125561E+06   0.279022E+04   0.207316E+04   0.000000E+00   0.145313E+06   0.145313E+06   0.145387E+06   0.340369E+00   0.143636E+06   0.138953E+06   0.409795E+03
   0.228412E-01   0.140113E+06   0.113528E+06   0.126933E+04   0.159035E+04   0.000000E+00   0.135744E+06   0.135744E+06   0.135786E+06   0.317876E+00   0.134183E+06   0.128996E+06   0.411117E+03
   0.252191E-01   0.130838E+06   0.101429E+06   0.108051E+04   0.120999E+04   0.000000E+00   0.126005E+06   0.126005E+06   0.126039E+06   0.295000E+00   0.124641E+06   0.119000E+06   0.404983E+03
   0.278445E-01   0.121453E+06   0.895718E+05   0.119749E+04   0.913901E+03   0.000000E+00   0.116213E+06   0.116213E+06   0.116246E+06   0.272036E+00   0.115062E+06   0.109064E+06   0.389963E+03
   0.307433E-01   0.111927E+06   0.782175E+05   0.514287E+03   0.685673E+03   0.000000E+00   0.106387E+06   0.106387E+06   0.106405E+06   0.248999E+00   0.105411E+06   0.992133E+05   0.364940E+03
   0.339439E-01   0.102479E+06   0.679136E+05   0.627540E+03   0.511279E+03   0.000000E+00   0.967987E+05   0.967987E+05   0.968160E+05   0.226529E+00   0.959641E+05   0.897868E+05   0.329447E+03
   0.374776E-01   0.934154E+05   0.592869E+05   0.313475E+03   0.380363E+03   0.000000E+00   0.878067E+05   0.878067E+05   0.878169E+05   0.205466E+00   0.870754E+05   0.811933E+05   0.284122E+03
   0.413793E-01   0.849059E+05   0.527368E+05   0.351358E+03   0.283130E+03   0.000000E+00   0.796192E+05   0.796192E+05   0.796289E+05   0.186290E+00   0.789362E+05   0.736534E+05   0.231113E+03
   0.455172E-01   0.773747E+05   0.485498E+05   0.214340E+03   0.213986E+03   0.000000E+00   0.726376E+05   0.726376E+05   0.726440E+05   0.169943E+00   0.719426E+05   0.675036E+05   0.176542E+03
   0.496551E-01   0.712458E+05   0.464996E+05   0.167100E+03   0.166822E+03   0.000000E+00   0.671790E+05   0.671790E+05   0.671840E+05   0.157163E+00   0.664428E+05   0.629335E+05   0.127935E+03
   0.537931E-01   0.661733E+05   0.456393E+05   0.133576E+03   0.133353E+03   0.000000E+00   0.627987E+05   0.627987E+05   0.628027E+05   0.146909E+00   0.620093E+05   0.593867E+05   0.882576E+02
   0.579310E-01   0.618544E+05   0.451367E+05   0.108779E+03   0.108596E+03   0.000000E+00   0.591070E+05   0.591070E+05   0.591102E+05   0.138268E+00   0.582717E+05   0.563878E+05   0.588698E+02
   0.620689E-01   0.580662E+05   0.443874E+05   0.897252E+02   0.895740E+02   0.000000E+00   0.558182E+05   0.558182E+05   0.558209E+05   0.130571E+00   0.549615E+05   0.536015E+05   0.396667E+02
   0.662069E-01   0.546448E+05   0.430250E+05   0.746108E+02   0.744849E+02   0.000000E+00   0.527352E+05   0.527352E+05   0.527374E+05   0.123356E+00   0.518919E+05   0.508161E+05   0.294176E+02
   0.703448E-01   0.514428E+05   0.408834E+05   0.623029E+02   0.621977E+02   0.000000E+00   0.497074E+05   0.497074E+05   0.497093E+05   0.116272E+00   0.489114E+05   0.478955E+05   0.261439E+02
   0.744827E-01   0.484197E+05   0.380603E+05   0.521716E+02   0.520837E+02   0.000000E+00   0.467172E+05   0.467172E+05   0.467188E+05   0.109276E+00   0.459943E+05   0.448615E+05   0.275307E+02
   0.786206E-01   0.454722E+05   0.347080E+05   0.437135E+02   0.436402E+02   0.000000E+00   0.437032E+05   0.437032E+05   0.437045E+05   0.102225E+00   0.430697E+05   0.417130E+05   0.312379E+02
   0.827586E-01   0.426724E+05   0.312010E+05   0.367201E+02   0.366589E+02   0.000000E+00   0.407872E+05   0.407872E+05   0.407883E+05   0.954036E-01   0.402478E+05   0.386339E+05   0.353032E+02
   0.868965E-01   0.400466E+05   0.278636E+05   0.309802E+02   0.309287E+02   0.000000E+00   0.380445E+05   0.380445E+05   0.380454E+05   0.889877E-01   0.375913E+05   0.357541E+05   0.382755E+02
   0.930526E-01   0.365261E+05   0.237766E+05   0.243757E+02   0.243354E+02   0.000000E+00   0.344308E+05   0.344308E+05   0.344316E+05   0.805345E-01   0.340704E+05   0.320651E+05   0.390109E+02
   0.992087E-01   0.335659E+05   0.211899E+05   0.196248E+02   0.195925E+02   0.000000E+00   0.315320E+05   0.315320E+05   0.315326E+05   0.737534E-01   0.312129E+05   0.292902E+05   0.350825E+02
   0.105365E+00   0.311924E+05   0.200924E+05   0.162329E+02   0.162060E+02   0.000000E+00   0.293682E+05   0.293682E+05   0.293687E+05   0.686918E-01   0.290476E+05   0.274188E+05   0.279842E+02
   0.111521E+00   0.292897E+05   0.199753E+05   0.137425E+02   0.137196E+02   0.000000E+00   0.277590E+05   0.277590E+05   0.277594E+05   0.649272E-01   0.274125E+05   0.261758E+05   0.200746E+02
   0.117677E+00   0.276719E+05   0.201243E+05   0.117952E+02   0.117755E+02   0.000000E+00   0.264315E+05   0.264315E+05   0.264318E+05   0.618219E-01   0.260564E+05   0.251796E+05   0.134877E+02
   0.123833E+00   0.261915E+05   0.199513E+05   0.101673E+02   0.101502E+02   0.000000E+00   0.251660E+05   0.251660E+05   0.251663E+05   0.588616E-01   0.247792E+05   0.241337E+05   0.943702E+01
   0.129989E+00   0.247554E+05   0.191540E+05   0.874347E+01   0.872875E+01   0.000000E+00   0.238348E+05   0.238348E+05   0.238351E+05   0.557479E-01   0.234629E+05   0.228853E+05   0.804451E+01
   0.136145E+00   0.233110E+05   0.177348E+05   0.747874E+01   0.746619E+01   0.000000E+00   0.223946E+05   0.223946E+05   0.223949E+05   0.523793E-01   0.220597E+05   0.214144E+05   0.858045E+01
   0.142301E+00   0.218785E+05   0.159630E+05   0.637421E+01   0.636356E+01   0.000000E+00   0.209064E+05   0.209064E+05   0.209066E+05   0.488982E-01   0.206192E+05   0.198393E+05   0.992141E+01
   0.148457E+00   0.205251E+05   0.142264E+05   0.544424E+01   0.543519E+01   0.000000E+00   0.194900E+05   0.194900E+05   0.194902E+05   0.455853E-01   0.192483E+05   0.183448E+05   0.110167E+02
   0.154614E+00   0.193108E+05   0.128492E+05   0.469029E+01   0.468252E+01   0.000000E+00   0.182489E+05   0.182489E+05   0.182491E+05   0.426825E-01   0.180398E+05   0.170814E+05   0.112206E+02
   0.160770E+00   0.182647E+05   0.119864E+05   0.409493E+01   0.408816E+01   0.000000E+00   0.172330E+05   0.172330E+05   0.172331E+05   0.403062E-01   0.170385E+05   0.161151E+05   0.103980E+02
   0.166926E+00   0.173844E+05   0.116065E+05   0.362726E+01   0.362125E+01   0.000000E+00   0.164348E+05   0.164348E+05   0.164349E+05   0.384394E-01   0.162394E+05   0.154250E+05   0.883185E+01
   0.173082E+00   0.166414E+05   0.115384E+05   0.325139E+01   0.324598E+01   0.000000E+00   0.158028E+05   0.158028E+05   0.158029E+05   0.369610E-01   0.155983E+05   0.149274E+05   0.701656E+01
   0.179238E+00   0.159837E+05   0.115451E+05   0.293324E+01   0.292834E+01   0.000000E+00   0.152542E+05   0.152542E+05   0.152543E+05   0.356780E-01   0.150408E+05   0.145026E+05   0.543572E+01
   0.185394E+00   0.153572E+05   0.114196E+05   0.264780E+01   0.264336E+01   0.000000E+00   0.147101E+05   0.147101E+05   0.147101E+05   0.344052E-01   0.144940E+05   0.140437E+05   0.439754E+01
   0.191550E+00   0.147275E+05   0.110546E+05   0.238229E+01   0.237829E+01   0.000000E+00   0.141239E+05   0.141239E+05   0.141240E+05   0.330341E-01   0.139143E+05   0.134942E+05   0.397019E+01
   0.197706E+00   0.140862E+05   0.104594E+05   0.213420E+01   0.213063E+01   0.000000E+00   0.134901E+05   0.134901E+05   0.134902E+05   0.315518E-01   0.132950E+05   0.128566E+05   0.401456E+01
   0.203862E+00   0.134475E+05   0.973416E+04   0.190715E+01   0.190397E+01   0.000000E+00   0.128372E+05   0.128372E+05   0.128373E+05   0.300247E-01   0.126608E+05   0.121790E+05   0.427915E+01
   0.210018E+00   0.128351E+05   0.901428E+04   0.170592E+01   0.170308E+01   0.000000E+00   0.122072E+05   0.122072E+05   0.122072E+05   0.285511E-01   0.120491E+05   0.115259E+05   0.451005E+01
   0.216174E+00   0.122710E+05   0.841598E+04   0.153318E+01   0.153064E+01   0.000000E+00   0.116375E+05   0.116375E+05   0.116375E+05   0.272186E-01   0.114932E+05   0.109516E+05   0.453546E+01
   0.222331E+00   0.117685E+05   0.800050E+04   0.138825E+01   0.138595E+01   0.000000E+00   0.111493E+05   0.111493E+05   0.111493E+05   0.260768E-01   0.110126E+05   0.104842E+05   0.430249E+01
   0.228487E+00   0.113290E+05   0.776363E+04   0.126734E+01   0.126523E+01   0.000000E+00   0.107431E+05   0.107431E+05   0.107431E+05   0.251267E-01   0.106083E+05   0.101204E+05   0.386554E+01
   0.234643E+00   0.109417E+05   0.764746E+04   0.116473E+01   0.116279E+01   0.000000E+00   0.104003E+05   0.104003E+05   0.104004E+05   0.243250E-01   0.102642E+05   0.983095E+04   0.334239E+01
   0.240799E+00   0.105868E+05   0.756783E+04   0.107437E+01   0.107257E+01   0.000000E+00   0.100906E+05   0.100906E+05   0.100907E+05   0.236007E-01   0.995258E+04   0.957225E+04   0.285922E+01
   0.246955E+00   0.102470E+05   0.745143E+04   0.991685E+00   0.990027E+00   0.000000E+00   0.978755E+04   0.978755E+04   0.978758E+04   0.228918E-01   0.964949E+04   0.930769E+04   0.250552E+01
   0.253111E+00   0.991120E+04   0.725715E+04   0.914129E+00   0.912600E+00   0.000000E+00   0.947503E+04   0.947503E+04   0.947506E+04   0.221608E-01   0.934022E+04   0.901695E+04   0.231206E+01
   0.259267E+00   0.957387E+04   0.698086E+04   0.840838E+00   0.839433E+00   0.000000E+00   0.914774E+04   0.914774E+04   0.914776E+04   0.213953E-01   0.901912E+04   0.869631E+04   0.225392E+01
   0.265423E+00   0.923747E+04   0.665161E+04   0.772304E+00   0.771015E+00   0.000000E+00   0.881251E+04   0.881251E+04   0.881254E+04   0.206113E-01   0.869172E+04   0.835876E+04   0.227090E+01
   0.271579E+00   0.891107E+04   0.631670E+04   0.709641E+00   0.708459E+00   0.000000E+00   0.848471E+04   0.848471E+04   0.848473E+04   0.198446E-01   0.837182E+04   0.802753E+04   0.229494E+01
   0.277735E+00   0.860439E+04   0.602058E+04   0.653708E+00   0.652620E+00   0.000000E+00   0.817977E+04   0.817977E+04   0.817979E+04   0.191313E-01   0.807349E+04   0.772455E+04   0.227442E+01
   0.283891E+00   0.832226E+04   0.578829E+04   0.604559E+00   0.603553E+00   0.000000E+00   0.790582E+04   0.790582E+04   0.790584E+04   0.184906E-01   0.780404E+04   0.746101E+04   0.218741E+01
   0.290048E+00   0.806526E+04   0.562222E+04   0.561557E+00   0.560622E+00   0.000000E+00   0.766377E+04   0.766377E+04   0.766379E+04   0.179245E-01   0.756434E+04   0.723721E+04   0.204175E+01
   0.296204E+00   0.783061E+04   0.550594E+04   0.523616E+00   0.522744E+00   0.000000E+00   0.744858E+04   0.744858E+04   0.744859E+04   0.174212E-01   0.735008E+04   0.704484E+04   0.186551E+01
   0.302360E+00   0.761208E+04   0.541171E+04   0.489454E+00   0.488637E+00   0.000000E+00   0.725047E+04   0.725047E+04   0.725048E+04   0.169578E-01   0.715246E+04   0.686970E+04   0.169296E+01
   0.308516E+00   0.740317E+04   0.531254E+04   0.457966E+00   0.457202E+00   0.000000E+00   0.705959E+04   0.705959E+04   0.705961E+04   0.165114E-01   0.696254E+04   0.669810E+04   0.155164E+01
