# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_dmeff          12:T_dmeff               13:Vrel_dmeff            14:dkappa_dmeff          15:dkappaT_dmeff         16:cdmeff2               17:(.)rho_lambda         18:(.)rho_fld            19:(.)w_fld              20:(.)rho_ur             21:(.)rho_crit           22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       1.801251666237e+10       2.329943107851e-18       2.573498022684e-05       6.999235013531e+14       1.415848718066e+04       7.860360351230e-07       2.550299862697e+14       1.485809764506e-05       2.896520818235e+29       1.497530646561e+22       7.615102649532e+22       4.909311425629e+10       0.000000000000e+00       4.562779183474e+13       4.392326980928e+12       7.637121780922e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.002407347966e+29       4.898929077464e+29       4.898929077464e+29       1.632976055400e+29      -2.538142425475e+34       9.890945030713e-05       1.159844853643e-01 
       1.788730552365e+10       2.362676477559e-18       2.591512566141e-05       6.902265095727e+14       1.415848718048e+04       7.915382873606e-07       2.532571859642e+14       1.496210432272e-05       2.816817901078e+29       1.466517693863e+22       7.457398485813e+22       4.875185129723e+10       0.000000000000e+00       4.452729415058e+13       4.286388352819e+12       7.574825176657e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.947307551699e+29       4.764126345169e+29       4.764126345169e+29       1.588041817592e+29      -2.451142927707e+34       9.898947428136e-05       1.158907243484e-01 
       1.776296477022e+10       2.395869718356e-18       2.609653165564e-05       6.806638634051e+14       1.415848718030e+04       7.970790553637e-07       2.514967089973e+14       1.506683904705e-05       2.739308151311e+29       1.436147000632e+22       7.302960279810e+22       4.841296057324e+10       0.000000000000e+00       4.345333939352e+13       4.183004860741e+12       7.513169048888e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.893723924233e+29       4.633032949455e+29       4.633032949455e+29       1.544344025181e+29      -2.367125497676e+34       9.906949825690e-05       1.157971148177e-01 
       1.763948835171e+10       2.429529290971e-18       2.627920730447e-05       6.712337015778e+14       1.415848718012e+04       8.026586087427e-07       2.497484697056e+14       1.517230691436e-05       2.663931220037e+29       1.406405266064e+22       7.151720395515e+22       4.807642559410e+10       0.000000000000e+00       4.240528737415e+13       4.082114877312e+12       7.452144222186e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.841614745490e+29       4.505546821339e+29       4.505546821339e+29       1.501848655175e+29      -2.285987919527e+34       9.914952223374e-05       1.157036564055e-01 
       1.751687025984e+10       2.463661746899e-18       2.646316170285e-05       6.619341886053e+14       1.415848717993e+04       8.082772189953e-07       2.480123830206e+14       1.527851305666e-05       2.590628418964e+29       1.377279464805e+22       7.003612597625e+22       4.774222998424e+10       0.000000000000e+00       4.138251334378e+13       3.983658261544e+12       7.391741831533e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.790939443392e+29       4.381568700445e+29       4.381568700445e+29       1.460522620785e+29      -2.207631481043e+34       9.922954621191e-05       1.156103487464e-01 
       1.739510452809e+10       2.498273729678e-18       2.664840394573e-05       6.527635144311e+14       1.415848717975e+04       8.139351595195e-07       2.462883644655e+14       1.538546264187e-05       2.519342674714e+29       1.348756841250e+22       6.858572022525e+22       4.741035748188e+10       0.000000000000e+00       4.038440762205e+13       3.887576322992e+12       7.331953034248e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.741658562277e+29       4.261002057724e+29       4.261002057724e+29       1.420333745664e+29      -2.131960853547e+34       9.930957019141e-05       1.155171914759e-01 
       1.727418523143e+10       2.533371976179e-18       2.683494130906e-05       6.437198940762e+14       1.415848717956e+04       8.196327056273e-07       2.445763301507e+14       1.549316087409e-05       2.450018484385e+29       1.320824903953e+22       6.716535149891e+22       4.708079193833e+10       0.000000000000e+00       3.941037523351e+13       3.793811786763e+12       7.272769286323e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.693733732173e+29       4.143753020295e+29       4.143753020295e+29       1.381250738853e+29      -2.058883975930e+34       9.938959417225e-05       1.154241842311e-01 
       1.715410648598e+10       2.568963317922e-18       2.702278652578e-05       6.348015672913e+14       1.415848717937e+04       8.253701345577e-07       2.428761967695e+14       1.560161299384e-05       2.382601872336e+29       1.293471420161e+22       6.577439774862e+22       4.675351731713e+10       0.000000000000e+00       3.845983555291e+13       3.702308759383e+12       7.214182151950e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.647127638928e+29       4.029730298355e+29       4.029730298355e+29       1.343243170421e+29      -1.988311942646e+34       9.946961815445e-05       1.153313266498e-01 
       1.703486244879e+10       2.605054682401e-18       2.721194687183e-05       6.260067982141e+14       1.415848717918e+04       8.311477254904e-07       2.411878815945e+14       1.571082427835e-05       2.317040348160e+29       1.266684410451e+22       6.441224980806e+22       4.642851769330e+10       0.000000000000e+00       3.753222195913e+13       3.613012695472e+12       7.156183261189e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.601803995152e+29       3.918845114103e+29       3.918845114103e+29       1.306281447771e+29      -1.920158895549e+34       9.954964213800e-05       1.152386183713e-01 
       1.691644731752e+10       2.641653094434e-18       2.740242962318e-05       6.173338750318e+14       1.415848717899e+04       8.369657595596e-07       2.395113024733e+14       1.582080004175e-05       2.253282865818e+29       1.240452143489e+22       6.307831112635e+22       4.610577725255e+10       0.000000000000e+00       3.662698149740e+13       3.525870365230e+12       7.098764483714e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.557727511971e+29       3.811011132617e+29       3.811011132617e+29       1.270336792596e+29      -1.854341919442e+34       9.962966612294e-05       1.151460590359e-01 
       1.679885533016e+10       2.678765677533e-18       2.759424751275e-05       6.087811096473e+14       1.415848717880e+04       8.428245198671e-07       2.378463778247e+14       1.593154563541e-05       2.191279783894e+29       1.214763130887e+22       6.177199750682e+22       4.578528029053e+10       0.000000000000e+00       3.574357454967e+13       3.440829822708e+12       7.041917834970e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.514863871544e+29       3.706144394634e+29       3.706144394634e+29       1.235381218479e+29      -1.790780941195e+34       9.970969010926e-05       1.150536482851e-01 
       1.668208076476e+10       2.716399655285e-18       2.778740599751e-05       6.003468373514e+14       1.415848717861e+04       8.487242914967e-07       2.361930266345e+14       1.604306644813e-05       2.130982826942e+29       1.189606122178e+22       6.049273685117e+22       4.546701121206e+10       0.000000000000e+00       3.488147451294e+13       3.357840374845e+12       6.985635514114e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.473179700348e+29       3.604163251178e+29       3.604163251178e+29       1.201387509097e+29      -1.729398632334e+34       9.978971409697e-05       1.149613857616e-01 
       1.656611793914e+10       2.754562352765e-18       2.798191781039e-05       5.920294164981e+14       1.415848717841e+04       8.546653615275e-07       2.345511684515e+14       1.615536790644e-05       2.072345047903e+29       1.164970099882e+22       5.923996890890e+22       4.515095453036e+10       0.000000000000e+00       3.404016748538e+13       3.276852551245e+12       6.929909736815e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.432642543191e+29       3.504988299991e+29       3.504988299991e+29       1.168329197031e+29      -1.670120314960e+34       9.986973808609e-05       1.148692711091e-01 
       1.645096121061e+10       2.793261197954e-18       2.817779204634e-05       5.838272281855e+14       1.415848717822e+04       8.606480190484e-07       2.329207233840e+14       1.626845547487e-05       2.015320791547e+29       1.140844274687e+22       5.801314503197e+22       4.483709486631e+10       0.000000000000e+00       3.321915195995e+13       3.197818074688e+12       6.874732900947e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.393220837944e+29       3.408542323708e+29       3.408542323708e+29       1.136180543164e+29      -1.612873870897e+34       9.994976207663e-05       1.147773039726e-01 
       1.633660497574e+10       2.832503723192e-18       2.837503598130e-05       5.757386759405e+14       1.415848717802e+04       8.666725551718e-07       2.313016120955e+14       1.638233465618e-05       1.959865658932e+29       1.117218080720e+22       5.681172793448e+22       4.452541694769e+10       0.000000000000e+00       3.241793852549e+13       3.120689832357e+12       6.820097580149e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.354883890966e+29       3.314750229737e+29       3.314750229737e+29       1.104916516633e+29      -1.557589653950e+34       1.000297860686e-04       1.146854839982e-01 
       1.622304367000e+10       2.872297566639e-18       2.857366234821e-05       5.677621854081e+14       1.415848717782e+04       8.727392630480e-07       2.296937558011e+14       1.649701099166e-05       1.905936472830e+29       1.094081170920e+22       5.563519145744e+22       4.421590560844e+10       0.000000000000e+00       3.163604957494e+13       3.045421847747e+12       6.765996517634e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.317601853204e+29       3.223538991794e+29       3.223538991794e+29       1.074512775345e+29      -1.504200405179e+34       1.001098100620e-04       1.145938108331e-01 
       1.611027176758e+10       2.912650473764e-18       2.877367660403e-05       5.598962040450e+14       1.415848717762e+04       8.788484378791e-07       2.280970762634e+14       1.661249006138e-05       1.853491244109e+29       1.071423412509e+22       5.448302033825e+22       4.390854578793e+10       0.000000000000e+00       3.087301902065e+13       2.971969253262e+12       6.712422507797e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.281345696959e+29       3.134837593040e+29       3.134837593040e+29       1.044945647023e+29      -1.452641171063e+34       1.001898340569e-04       1.145022841255e-01 
       1.599828378106e+10       2.953570298852e-18       2.897509330069e-05       5.521392008175e+14       1.415848717742e+04       8.850003769339e-07       2.265114957891e+14       1.672877748450e-05       1.802489139048e+29       1.049234882552e+22       5.335470998511e+22       4.360332253023e+10       0.000000000000e+00       3.012839201657e+13       2.900288263470e+12       6.659368473869e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.246087193276e+29       3.048576970794e+29       3.048576970794e+29       1.016192110774e+29      -1.402849224488e+34       1.002698580532e-04       1.144109035251e-01 
       1.588707426119e+10       2.995065006532e-18       2.917791789514e-05       5.444896659031e+14       1.415848717722e+04       8.911953795619e-07       2.249369372247e+14       1.684587891947e-05       1.752890447532e+29       1.027505863612e+22       5.224976625602e+22       4.330022098336e+10       0.000000000000e+00       2.940172468708e+13       2.830336148999e+12       6.606827501454e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.211798889972e+29       2.964689962753e+29       2.964689962753e+29       9.882297791682e+28      -1.354763988422e+34       1.003498820510e-04       1.143196686823e-01 
       1.577663779656e+10       3.037142673330e-18       2.938216312032e-05       5.369461103973e+14       1.415848717701e+04       8.974337472082e-07       2.233733239532e+14       1.696380006439e-05       1.704656552146e+29       1.006226839494e+22       5.116770524234e+22       4.299922639858e+10       0.000000000000e+00       2.869258386241e+13       2.762071211069e+12       6.554792797227e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.178454090262e+29       2.883111254708e+29       2.883111254708e+29       9.610368808026e+28      -1.308326962225e+34       1.004299060503e-04       1.142285792488e-01 
       1.566696901342e+10       3.079811489237e-18       2.958783989016e-05       5.295070660230e+14       1.415848717681e+04       9.037157834279e-07       2.218205798901e+14       1.708254665721e-05       1.657749898099e+29       9.853884910768e+21       5.010805305688e+22       4.270032412968e+10       0.000000000000e+00       2.800054682040e+13       2.695452756632e+12       6.503257616583e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.146026831965e+29       2.803777329683e+29       2.803777329683e+29       9.345922433547e+28      -1.263481650474e+34       1.005099300511e-04       1.141376348775e-01 
       1.555806257535e+10       3.123079759307e-18       2.979495366162e-05       5.221710848456e+14       1.415848717660e+04       9.100417939009e-07       2.202786294799e+14       1.720212447607e-05       1.612133963986e+29       9.649816922347e+21       4.907034562640e+22       4.240349963226e+10       0.000000000000e+00       2.732520103456e+13       2.630441074118e+12       6.452215473405e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.114491867301e+29       2.726626418489e+29       2.726626418489e+29       9.088752770957e+28      -1.220173494229e+34       1.005899540533e-04       1.140468352222e-01 
       1.544991318302e+10       3.166955905271e-18       3.000351898663e-05       5.149367389904e+14       1.415848717639e+04       9.164120864471e-07       2.187473976923e+14       1.732253933956e-05       1.567773233355e+29       9.449975058370e+21       4.805412848831e+22       4.210873846302e+10       0.000000000000e+00       2.666614392813e+13       2.566997409760e+12       6.401659855579e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.083824643225e+29       2.651598451621e+29       2.651598451621e+29       8.838659588599e+28      -1.178349804660e+34       1.006699780572e-04       1.139561799380e-01 
       1.534251557395e+10       3.211448467176e-18       3.021354314114e-05       5.078026203650e+14       1.415848717618e+04       9.228269710410e-07       2.172268100183e+14       1.744379710698e-05       1.524633167053e+29       9.254271798360e+21       4.705895659166e+22       4.181602627907e+10       0.000000000000e+00       2.602298263411e+13       2.505083944496e+12       6.351584433629e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.054001282311e+29       2.578635012496e+29       2.578635012496e+29       8.595448164546e+28      -1.137959698941e+34       1.007500020625e-04       1.138656686809e-01 
       1.523586452225e+10       3.256566105049e-18       3.042503885808e-05       5.007673403854e+14       1.415848717597e+04       9.292867598269e-07       2.157167924672e+14       1.756590367867e-05       1.482680176330e+29       9.062621434335e+21       4.608439410226e+22       4.152534883722e+10       0.000000000000e+00       2.539533376104e+13       2.444663771420e+12       6.301983019946e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.024998564166e+29       2.507679291967e+29       2.507679291967e+29       8.358929134989e+28      -1.098954038351e+34       1.008300260694e-04       1.137753011082e-01 
       1.512995483833e+10       3.302317600582e-18       3.063801341341e-05       4.938295297053e+14       1.415848717576e+04       9.357917671341e-07       2.142172715625e+14       1.768886499624e-05       1.441881596694e+29       8.874940033274e+21       4.513001421176e+22       4.123669199327e+10       0.000000000000e+00       2.478282316453e+13       2.385700873788e+12       6.252849435632e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       9.967939073462e+28       2.438676044090e+29       2.438676044090e+29       8.128918346801e+28      -1.061285368487e+34       1.009100500778e-04       1.136850768782e-01 
       1.502478136870e+10       3.348711858840e-18       3.085247954004e-05       4.869878379501e+14       1.415848717554e+04       9.423423094923e-07       2.127281743383e+14       1.781268704292e-05       1.402205662472e+29       8.691145400359e+21       4.419539895076e+22       4.095004170136e+10       0.000000000000e+00       2.418508572416e+13       2.328160103540e+12       6.204177674175e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       9.693653517756e+28       2.371571543113e+29       2.371571543113e+29       7.905236714158e+28      -1.024907861535e+34       1.009900740879e-04       1.135949956502e-01 
       1.492033899569e+10       3.395757909997e-18       3.106844633294e-05       4.802409334534e+14       1.415848717533e+04       9.489387056469e-07       2.112494283361e+14       1.793737584381e-05       1.363621482080e+29       8.511157042973e+21       4.328013900576e+22       4.066538401327e+10       0.000000000000e+00       2.360176512585e+13       2.272007160357e+12       6.155961831845e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       9.426915416495e+28       2.306313541642e+29       2.306313541642e+29       7.687710079098e+28      -9.897772605101e+33       1.010700980995e-04       1.135050570847e-01 
       1.481662263718e+10       3.443464911089e-18       3.128592652502e-05       4.735875029986e+14       1.415848717511e+04       9.555812765743e-07       2.097809616011e+14       1.806293746619e-05       1.326099013972e+29       8.334896135458e+21       4.238383353988e+22       4.038270507772e+10       0.000000000000e+00       2.303251364950e+13       2.217208571208e+12       6.108196075234e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       9.167517088058e+28       2.242851229965e+29       2.242851229965e+29       7.476169075925e+28      -9.558508254210e+33       1.011501221127e-04       1.134152608432e-01 
       1.471362724640e+10       3.491842147801e-18       3.150492739223e-05       4.670262515627e+14       1.415848717489e+04       9.622703454981e-07       2.083227026785e+14       1.818937801980e-05       1.289609043248e+29       8.162285484582e+21       4.150609001734e+22       4.010199113975e+10       0.000000000000e+00       2.247699196163e+13       2.163731670399e+12       6.060874761391e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       8.915256565553e+28       2.181135196487e+29       2.181135196487e+29       7.270448999343e+28      -9.230872812657e+33       1.012301461275e-04       1.133256065883e-01 
       1.461134781168e+10       3.540899036274e-18       3.172546166752e-05       4.605559020642e+14       1.415848717467e+04       9.690062379042e-07       2.068745806104e+14       1.831670365717e-05       1.254123158907e+29       7.993249495743e+21       4.064652403155e+22       3.982322853997e+10       0.000000000000e+00       2.193486891321e+13       2.111544580100e+12       6.013992163763e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       8.669937439569e+28       2.121117389262e+29       2.121117389262e+29       7.070389676213e+28      -8.914467678195e+33       1.013101701439e-04       1.132360939837e-01 
       1.450977935613e+10       3.590645124933e-18       3.194754026481e-05       4.541751951151e+14       1.415848717445e+04       9.757892815569e-07       2.054365249321e+14       1.844492057388e-05       1.219613731729e+29       7.827714139855e+21       3.980475913671e+22       3.954640371397e+10       0.000000000000e+00       2.140582134214e+13       2.060616191346e+12       5.967542860779e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       8.431368705244e+28       2.062751078578e+29       2.062751078578e+29       6.875835340846e+28      -8.608907911401e+33       1.013901941619e-04       1.131467226941e-01 
       1.440891693752e+10       3.641090096352e-18       3.217117227905e-05       4.478828887752e+14       1.415848717422e+04       9.826198065151e-07       2.040084656686e+14       1.857403500887e-05       1.186053892760e+29       7.665606920929e+21       3.898042668302e+22       3.927150319162e+10       0.000000000000e+00       2.088953388073e+13       2.010916145485e+12       5.921521375897e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       8.199364613559e+28       2.005990820576e+29       2.005990820576e+29       6.686634513720e+28      -8.313821767358e+33       1.014702181816e-04       1.130574923852e-01 
       1.430875564794e+10       3.692243769133e-18       3.239637044317e-05       4.416777583107e+14       1.415848717400e+04       9.894981451477e-07       2.025903333314e+14       1.870405324479e-05       1.153417512393e+29       7.506856844325e+21       3.817316565519e+22       3.899851359644e+10       0.000000000000e+00       2.038569876760e+13       1.962414816090e+12       5.875922355464e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       7.973744526705e+28       1.950792421864e+29       1.950792421864e+29       6.502639883545e+28      -8.028850243391e+33       1.015502422030e-04       1.129684027240e-01 
       1.420929061360e+10       3.744116099822e-18       3.262314567110e-05       4.355585959556e+14       1.415848717377e+04       9.964246321506e-07       2.011820589152e+14       1.883498160823e-05       1.121679180023e+29       7.351394385659e+21       3.738262251431e+22       3.872742164493e+10       0.000000000000e+00       1.989401566431e+13       1.915083291294e+12       5.830740591717e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       7.754332777446e+28       1.897112905108e+29       1.897112905108e+29       6.323708192559e+28      -7.753646642301e+33       1.016302662260e-04       1.128794533783e-01 
       1.411051699459e+10       3.796717184841e-18       3.285150705779e-05       4.295242106768e+14       1.415848717354e+04       1.003399604562e-06       1.997835738941e+14       1.896682647009e-05       1.090814184265e+29       7.199151460355e+21       3.660845104308e+22       3.845821414590e+10       0.000000000000e+00       1.941419147627e+13       1.868893356553e+12       5.785970908563e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       7.540958532342e+28       1.844910475575e+29       1.844910475575e+29       6.149700124996e+28      -7.487876150572e+33       1.017102902507e-04       1.127906440171e-01 
       1.401242998465e+10       3.850057262460e-18       3.308146733616e-05       4.235734279421e+14       1.415848717331e+04       1.010423401781e-06       1.983948102187e+14       1.909959424584e-05       1.060798493709e+29       7.050061393826e+21       3.585031219414e+22       3.819087799990e+10       0.000000000000e+00       1.894594017805e+13       1.823817477832e+12       5.741608270364e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       7.333455658738e+28       1.794144488586e+29       1.794144488586e+29       5.980480198608e+28      -7.231215431038e+33       1.017903142771e-04       1.127019743103e-01 
       1.391502481092e+10       3.904146714784e-18       3.331303742016e-05       4.177050894918e+14       1.415848717308e+04       1.017496365580e-06       1.970157003127e+14       1.923329139589e-05       1.031608738213e+29       6.904058892277e+21       3.510787394158e+22       3.792540019850e+10       0.000000000000e+00       1.848898264288e+13       1.779828785192e+12       5.697647671643e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       7.131662595414e+28       1.744775417874e+29       1.744775417874e+29       5.815916659182e+28      -6.983352229509e+33       1.018703383052e-04       1.126134439290e-01 
       1.381829673374e+10       3.958996069779e-18       3.354623004270e-05       4.119180531132e+14       1.415848717285e+04       1.024618840125e-06       1.956461770694e+14       1.936792442586e-05       1.003222190708e+29       6.761080014108e+21       3.438081113557e+22       3.766176782373e+10       0.000000000000e+00       1.804304647624e+13       1.736901056768e+12       5.654084165544e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       6.935422226794e+28       1.696764824806e+29       1.696764824806e+29       5.655881377956e+28      -6.743984994880e+33       1.019503623351e-04       1.125250525451e-01 
       1.372224104637e+10       4.014616003316e-18       3.378105247975e-05       4.062111924181e+14       1.415848717261e+04       1.031791171992e-06       1.942861738487e+14       1.950349988689e-05       9.756167494968e+28       6.621062141909e+21       3.366880535992e+22       3.739996804739e+10       0.000000000000e+00       1.760786585351e+13       1.695008703140e+12       5.610913014917e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       6.744581760617e+28       1.650075328457e+29       1.650075328457e+29       5.500249751862e+28      -6.512822512267e+33       1.020303863666e-04       1.124367998319e-01 
       1.362685307480e+10       4.071017341251e-18       3.401752110221e-05       4.005833966237e+14       1.415848717238e+04       1.039013710181e-06       1.929356244735e+14       1.964002437602e-05       9.487709210532e+28       6.483943955040e+21       3.297154479265e+22       3.713998813047e+10       0.000000000000e+00       1.718318136151e+13       1.654126752083e+12       5.568129408442e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       6.558992608973e+28       1.604670576505e+29       1.604670576505e+29       5.348900606502e+28      -6.289583548708e+33       1.021104104000e-04       1.123486854633e-01 
       1.353212817751e+10       4.128211061535e-18       3.425564318604e-05       3.950335703363e+14       1.415848717214e+04       1.046286806138e-06       1.915944632271e+14       1.977750453643e-05       9.226638032818e+28       6.349665402774e+21       3.228872406943e+22       3.688181542250e+10       0.000000000000e+00       1.676873984382e+13       1.614230833675e+12       5.525728738701e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       6.378510272610e+28       1.560515216927e+29       1.560515216927e+29       5.201716101809e+28      -6.073996511022e+33       1.021904344351e-04       1.122607091146e-01 
       1.343806174524e+10       4.186208296345e-18       3.449543328315e-05       3.895606333385e+14       1.415848717190e+04       1.053610813766e-06       1.902626248494e+14       1.991594705781e-05       8.972750692457e+28       6.218167677999e+21       3.162004414982e+22       3.662543736096e+10       0.000000000000e+00       1.636429424993e+13       1.575297165774e+12       5.483706375598e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       6.202994228433e+28       1.517574870471e+29       1.517574870471e+29       5.058581640296e+28      -5.865799115381e+33       1.022704584719e-04       1.121728704619e-01 
       1.334464920079e+10       4.245020334257e-18       3.473690048850e-05       3.841635203783e+14       1.415848717166e+04       1.060986089448e-06       1.889400445338e+14       2.005535867670e-05       8.725849513399e+28       6.089393191460e+21       3.096521218636e+22       3.637084147066e+10       0.000000000000e+00       1.596960348794e+13       1.537302539840e+12       5.442057790286e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       6.032307820086e+28       1.475816103895e+29       1.475816103895e+29       4.919385777829e+28      -5.664738068218e+33       1.023504825106e-04       1.120851691823e-01 
       1.325188599875e+10       4.304658622437e-18       3.498005935398e-05       3.788411809622e+14       1.415848717142e+04       1.068412992059e-06       1.876266579245e+14       2.019574617678e-05       8.485742259004e+28       5.963285546545e+21       3.032394139626e+22       3.611801536311e+10       0.000000000000e+00       1.558443228086e+13       1.500224307098e+12       5.400778620546e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       5.866318151559e+28       1.435206403929e+29       1.435206403929e+29       4.784020136854e+28      -5.470568758069e+33       1.024305065510e-04       1.119976049540e-01 
       1.315976762532e+10       4.365134768875e-18       3.522491897456e-05       3.735925791507e+14       1.415848717117e+04       1.075891882988e-06       1.863224011129e+14       2.033711638920e-05       8.252241982361e+28       5.839789514577e+21       2.969595093583e+22       3.586694673594e+10       0.000000000000e+00       1.520855102634e+13       1.464040365042e+12       5.359864412705e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       5.704895983709e+28       1.395714151964e+29       1.395714151964e+29       4.652379322023e+28      -5.283054957977e+33       1.025105305933e-04       1.119101774562e-01 
       1.306828959809e+10       4.426460544641e-18       3.547149390215e-05       3.684166933563e+14       1.415848717092e+04       1.083423126153e-06       1.850272106346e+14       2.047947619297e-05       8.025166880738e+28       5.718851010635e+21       2.908096577748e+22       3.561762337233e+10       0.000000000000e+00       1.484173565981e+13       1.428729144257e+12       5.319310900675e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       5.547915633639e+28       1.357308599436e+29       1.357308599436e+29       4.524360838126e+28      -5.101968538099e+33       1.025905546374e-04       1.118228863690e-01 
       1.297744746578e+10       4.488647886175e-18       3.571979505068e-05       3.633125161453e+14       1.415848717068e+04       1.091007088021e-06       1.837410234665e+14       2.062283251520e-05       7.804340154027e+28       5.600417069862e+21       2.847871658930e+22       3.537003314033e+10       0.000000000000e+00       1.448376752092e+13       1.394269595558e+12       5.279113885577e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       5.395254876841e+28       1.319959843878e+29       1.319959843878e+29       4.399865010289e+28      -4.927089188161e+33       1.026705786834e-04       1.117357313737e-01 
       1.288723680808e+10       4.551708897615e-18       3.596983333409e-05       3.582790540411e+14       1.415848717043e+04       1.098644137621e-06       1.824637770235e+14       2.076719233153e-05       7.589589867089e+28       5.484435824272e+21       2.788893961704e+22       3.512416399237e+10       0.000000000000e+00       1.413443322321e+13       1.360641177449e+12       5.239269213016e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       5.246794852030e+28       1.283638805646e+29       1.283638805646e+29       4.278794906373e+28      -4.758204149430e+33       1.027506027312e-04       1.116487121524e-01 
       1.279765323538e+10       4.615655853146e-18       3.622162148531e-05       3.533153273312e+14       1.415848717017e+04       1.106334646568e-06       1.811954091556e+14       2.091256266642e-05       7.380748815888e+28       5.370856480033e+21       2.731137656868e+22       3.488000396460e+10       0.000000000000e+00       1.379352452687e+13       1.327823843874e+12       5.199772752618e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       5.102419968601e+28       1.248317205271e+29       1.248317205271e+29       4.161056261496e+28      -4.595107955869e+33       1.028306267809e-04       1.115618283883e-01 
       1.270869238861e+10       4.680501199398e-18       3.647517223726e-05       3.484203698763e+14       1.415848716992e+04       1.114078989078e-06       1.799358581448e+14       2.105895059349e-05       7.177654397301e+28       5.259629295223e+21       2.674577450124e+22       3.463754117635e+10       0.000000000000e+00       1.346083821465e+13       1.295798032267e+12       5.160620503972e-02       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       4.962017816630e+28       1.213967541447e+29       1.213967541447e+29       4.046557404644e+28      -4.437602184167e+33       1.029106508325e-04       1.114750797655e-01 
